weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
1.376785399590704781e-29 -3.764416971305418542e+02 4.525041073247605935e+06 2.176666020531716939e+01 5.195125620103860352e+12 4.150321419118867955e-02 4.741982903585924305e+02 4.000374833573216549e+00
1.443267852515137224e-29 -3.763920386072589963e+02 4.463682511990230531e+06 2.465641678897743105e+01 5.033347633372193359e+12 4.072107882238031051e-02 4.448046446358242747e+02 4.254296365171751582e+00
1.488891685415437058e-29 -3.763584164839207347e+02 4.320494393419560976e+06 2.516433768275908633e+01 6.353463870777857422e+12 3.810655396237164899e-02 4.997045128700404462e+02 3.386556706862724919e+00
1.620140411292683084e-29 -3.762714356726779101e+02 3.954423685601786710e+06 2.411961172478725146e+01 8.027322577428457031e+12 3.281945913160244643e-02 4.784007606900681253e+02 4.175376953330340868e+00
1.657711412294398475e-29 -3.762460105079639447e+02 4.073944608648237772e+06 2.619740378113573342e+01 1.067695702845641016e+13 2.868413761804919707e-02 4.952511296725706416e+02 3.809455705594435582e+00
1.692038142199007567e-29 -3.762230146882029658e+02 3.693245764865498058e+06 2.223974509829123036e+01 5.503414962025924805e+12 3.948019982879973078e-02 4.879345874880043539e+02 4.810404060642191837e+00
2.029481520160529408e-29 -3.760386681401603255e+02 4.759922982014015317e+06 2.020093746986811567e+01 5.209306970382083008e+12 4.135285118027606094e-02 4.931509707641410500e+02 3.808331850829215437e+00
2.164724964967167746e-29 -3.759716551753858198e+02 3.961384032926021144e+06 2.445363591699789652e+01 6.467226728200684570e+12 3.733260795599661896e-02 4.617564552319182098e+02 4.251872921571321129e+00
2.313544895742530807e-29 -3.759026675566437348e+02 4.649025128234656528e+06 2.189977243827631526e+01 6.930817736753431641e+12 3.643990062591921653e-02 4.840207993498474366e+02 4.513245093113992468e+00
2.866338632417901517e-29 -3.756859130143119501e+02 4.277996675437687896e+06 2.414828387950614541e+01 5.393180756176669922e+12 3.725384841361513433e-02 4.726430918213002315e+02 3.796771089925381037e+00
2.994022449384765281e-29 -3.756398307077099048e+02 3.823730051512152888e+06 2.725802312452702125e+01 7.208041487775048828e+12 3.567158980598609391e-02 4.906521694246490597e+02 3.857127315495409103e+00
3.000216864627478311e-29 -3.756352639175391346e+02 3.931163904732380062e+06 2.513021246510338358e+01 6.307389790433060547e+12 3.776634569986239004e-02 4.901975878118944934e+02 4.318729333626163402e+00
3.111724667060302259e-29 -3.755962713639967205e+02 4.965563505099426955e+06 2.102294836301585690e+01 6.104668355698160156e+12 3.611483951360835304e-02 4.612697067642683351e+02 3.995513409389648718e+00
3.169413826920520949e-29 -3.755754018336563718e+02 4.927442550643808208e+06 2.343165738585203783e+01 5.298053424592757812e+12 3.804960513260568361e-02 4.315249232737081684e+02 4.025113570858803058e+00
3.181362253654525638e-29 -3.755691390050885161e+02 4.778213052321935073e+06 2.489396790552624239e+01 8.889348061664437500e+12 3.202567637773678921e-02 4.698171383602759192e+02 3.339738484795964357e+00
3.206750804115606994e-29 -3.755586902778487683e+02 4.442167913795815781e+06 2.106344858023456013e+01 9.073014780895187500e+12 3.163818582805916213e-02 4.948399166356716705e+02 4.812399220215322515e+00
3.495035997320608036e-29 -3.754701048165084671e+02 3.887257081002502237e+06 2.538320663663092347e+01 6.546834344734571289e+12 3.621735092966938546e-02 4.807707841382635934e+02 3.499574840507420959e+00
3.594261569142850315e-29 -3.754396099266963915e+02 4.205814809781450778e+06 2.441355040994528025e+01 8.953498697284900391e+12 3.306784077167153335e-02 4.821545095735758082e+02 3.732442323882411817e+00
3.826081434763386540e-29 -3.753746073364425229e+02 4.875051225273242220e+06 2.136646958696716325e+01 1.675622694913349023e+13 2.551341750383288864e-02 4.893395690878621167e+02 4.078452645672051347e+00
4.040420194261638393e-29 -3.753175997967585431e+02 4.796022597183961421e+06 2.655071779355136385e+01 5.828149609020875000e+12 3.595616025258742410e-02 4.854722670225402794e+02 3.378912101095695508e+00
4.076797743556805100e-29 -3.753061366783321091e+02 4.876647065134570003e+06 2.350342373070213853e+01 1.801854107709365625e+13 2.436248848055524996e-02 4.810574607878788242e+02 3.821033652868380592e+00
4.365150304454479097e-29 -3.752352958690947844e+02 4.388936534190355800e+06 2.524422177957617563e+01 6.264195245793029297e+12 3.555813271509412898e-02 4.701738073105006492e+02 4.342751182686527045e+00
4.799312277878274036e-29 -3.751379758595967928e+02 4.914113544960029423e+06 2.308459805777502893e+01 5.518602347429129883e+12 3.999200221504851244e-02 4.463714205145265623e+02 3.908837821899918463e+00
5.247068628654211798e-29 -3.750462789275860018e+02 4.843298332765286788e+06 2.007722633583747651e+01 5.367493871317391602e+12 3.802208358864200138e-02 4.686554885697961481e+02 4.846161330062107808e+00
5.722511888792402397e-29 -3.749570406414090940e+02 4.156347603441949934e+06 2.511645447813262422e+01 7.900620651826594727e+12 3.242130984624319590e-02 4.789001609886546476e+02 4.291370260465809494e+00
5.813338908759484444e-29 -3.749387934029158487e+02 4.137888958830716554e+06 2.447367833262889292e+01 7.907630490929619141e+12 3.357258108758143927e-02 4.663889266069078872e+02 3.842621568023637746e+00
5.962378700169593718e-29 -3.749109789795832626e+02 4.849832161708804779e+06 1.973759648471301631e+01 7.859544709755730469e+12 3.363913251968643492e-02 4.946828788084961275e+02 4.992458553873322380e+00
6.184184499471464864e-29 -3.748719533459909030e+02 4.637815172551445663e+06 2.189773255748292868e+01 1.139434041022323828e+13 2.841624177345997496e-02 4.868858096639441442e+02 4.353250471284382250e+00
6.926966528823429152e-29 -3.747560265047623034e+02 4.311593396804601885e+06 2.658585109888757003e+01 5.730218130244457031e+12 3.756076612458775915e-02 4.892315428571441203e+02 3.055754363688256703e+00
6.923778224054764524e-29 -3.747539868850352605e+02 4.609062088606083766e+06 2.177990581166648809e+01 1.050886854298830078e+13 2.966462911509475803e-02 4.910180028689131291e+02 4.705225591369542215e+00
7.193203187764762511e-29 -3.747133119133312675e+02 4.873601429211050272e+06 2.281054031612528377e+01 1.813068329202339062e+13 2.455972222914517764e-02 4.876341125822920048e+02 3.671230239778773274e+00
7.362985476476640362e-29 -3.746874830059198871e+02 4.745814288857053965e+06 2.484841021761927138e+01 5.159134437175021484e+12 3.757060545337410212e-02 4.764914986119151763e+02 3.289020265498026951e+00
7.385475310565080198e-29 -3.746819332162713181e+02 4.908240697248613462e+06 2.060383644819998494e+01 1.226769036488363281e+13 2.891342104064076671e-02 4.855418825355426407e+02 4.315588785982246378e+00
7.862540544261293794e-29 -3.746168387131276631e+02 4.498711656226439402e+06 2.504784856651476233e+01 8.195835563440712891e+12 3.376513054039628758e-02 4.682045002014851320e+02 3.759184122436379560e+00
7.856464553813211013e-29 -3.746151117888678641e+02 4.351058168134756386e+06 2.529604094145584980e+01 6.094238650951822266e+12 3.680380929029030551e-02 4.482571189305566008e+02 4.160628499321672891e+00
8.205321952154872842e-29 -3.745691655294995144e+02 4.763433430508664809e+06 2.055996599585543194e+01 8.010254549036280273e+12 3.336202550237375719e-02 4.903126653407588833e+02 4.934408089872684755e+00
8.909038562549631081e-29 -3.744843821615809816e+02 3.266670477731315885e+06 3.139479551496354759e+01 5.257428791323119141e+12 3.802810141670153604e-02 4.968392944534486446e+02 3.615907211524460596e+00
9.185548590302236067e-29 -3.744513170481589555e+02 4.695333440014392138e+06 2.503399250583580482e+01 6.825142645071408203e+12 3.363037743881917840e-02 4.787741977631249028e+02 4.080625067164495690e+00
1.019418943815421944e-28 -3.743446305967591456e+02 4.955858634676977061e+06 2.575495954444912172e+01 7.547869477985156250e+12 3.230998345996521220e-02 4.953049214178032571e+02 3.664323633045717177e+00
1.064639338705583767e-28 -3.742987273061056044e+02 4.663512076425533742e+06 2.456511750058475485e+01 6.833957900158419922e+12 3.379532142962170943e-02 4.674992811390376346e+02 4.043353937180182989e+00
1.127221047576154205e-28 -3.742391080449401102e+02 4.738874532982574776e+06 2.399393615361078247e+01 1.184224871599319922e+13 2.808860453267742960e-02 4.754594032224928810e+02 3.679321110325521005e+00
1.151259719149964073e-28 -3.742155066479995753e+02 4.064876107524726540e+06 2.565351648719280320e+01 5.336512167142242188e+12 4.053048358390915623e-02 4.631611359667523971e+02 3.715537861418293897e+00
1.239311534614802051e-28 -3.741393073874014590e+02 3.827557328537828755e+06 2.586912984638127710e+01 5.235883780983569336e+12 4.056908278611846136e-02 4.582363790142966877e+02 4.171016665462889961e+00
1.282054819205092827e-28 -3.741028992805350413e+02 4.967580521570743062e+06 2.255263398067108938e+01 1.968867990101503906e+13 2.318551328703062631e-02 4.878039319868963730e+02 4.026355913062296565e+00
1.425592449091443705e-28 -3.739942759177423568e+02 4.921096745150115341e+06 2.110390482405909651e+01 7.251292226489915039e+12 3.602433606621802814e-02 4.758486576660463925e+02 4.310483065551068194e+00
1.430131846679135307e-28 -3.739885967583131787e+02 3.228892385446177796e+06 2.719059726179344239e+01 6.028370030390195312e+12 3.843135682084827115e-02 4.776065155075328903e+02 4.141282627829870222e+00
1.570569114794608205e-28 -3.738924253516346425e+02 4.549074039967413992e+06 2.220623495389803992e+01 6.351383022413298828e+12 3.590699383383718496e-02 4.924877246499335115e+02 4.947845796275247565e+00
1.706375033628188263e-28 -3.738069921417613273e+02 4.851502007168110460e+06 2.252794250790045538e+01 8.722812416991749023e+12 3.180828776650146406e-02 4.785532625205744353e+02 3.496723146256323744e+00
1.740901270341187972e-28 -3.737844604482237401e+02 4.588073077830494381e+06 2.658153867039981577e+01 5.257807945539197266e+12 3.840720817276960936e-02 4.860802500687120755e+02 3.828914382059947386e+00
1.745926859133876142e-28 -3.737790778328001124e+02 4.237355950723445043e+06 2.432009097420802846e+01 5.940228505614510742e+12 3.707929367031886220e-02 4.492562399543430161e+02 4.336931607043232439e+00
1.874772751572425602e-28 -3.737053759458938771e+02 4.561428453161161393e+06 2.171876978447338757e+01 7.424032002000664062e+12 3.440951870903038307e-02 4.634613781450660781e+02 4.570573059632776491e+00
1.894365020375069176e-28 -3.736924796980239307e+02 4.755050875977519900e+06 2.137945467649217335e+01 5.286578135092893555e+12 3.719044805575276447e-02 4.787826626492307582e+02 4.666433252789490282e+00
1.891501786781490555e-28 -3.736914922890818502e+02 4.223568057740802877e+06 2.434181583578157415e+01 6.667640847736534180e+12 3.545088243409957179e-02 4.623730613457934737e+02 4.489920929681002093e+00
1.996372990759269752e-28 -3.736350313692603891e+02 4.960459022970492952e+06 2.586318881531085623e+01 5.313554867276571289e+12 3.864174474930769099e-02 4.750559884001638693e+02 3.096929259287159120e+00
2.129164797657850711e-28 -3.735681336097607073e+02 4.396636605869017541e+06 2.451312928564629345e+01 1.850600954007559375e+13 2.440402150700968220e-02 4.984676123580956073e+02 3.717704474865911379e+00
2.210499968596149760e-28 -3.735281446787321897e+02 4.379611795976759866e+06 2.693600696843520836e+01 5.585144806412542969e+12 3.590248170601717526e-02 4.944384009749118150e+02 3.778010135807194914e+00
2.361475712874420347e-28 -3.734595766731266053e+02 3.617180695302877575e+06 2.739835923799734729e+01 5.344209480742064453e+12 3.813239377625395055e-02 4.904357687199163252e+02 4.530488879310138550e+00
2.402883841611726585e-28 -3.734396937821285292e+02 3.451935164474507328e+06 2.706466974492850497e+01 7.613904311068722656e+12 3.316002691481336612e-02 4.936068249032764470e+02 3.939799604249996090e+00
2.428053115503499186e-28 -3.734267736496146881e+02 4.462310673500222154e+06 2.266872326431776941e+01 6.240506063688686523e+12 3.571389811403533759e-02 4.647905884194552186e+02 4.497624876791117998e+00
2.451690699378925579e-28 -3.734145855308705677e+02 4.065580175677438732e+06 2.367957889049178988e+01 9.295851763351271484e+12 3.069082931485754909e-02 4.950752785281920296e+02 4.006671255560268818e+00
2.554960748087081870e-28 -3.733708265380559510e+02 3.598700870509709697e+06 2.342559098412134588e+01 5.485870709612013672e+12 3.965047271945775637e-02 4.829644679595904222e+02 4.706875017200868427e+00
2.725286387123722339e-28 -3.733037898800245102e+02 4.545281722603859380e+06 2.665420672566093074e+01 5.106142895486531250e+12 3.948302849894524957e-02 4.630415056387133177e+02 3.350485671093428763e+00
2.814693044763478344e-28 -3.732690101858764251e+02 2.896047092599890195e+06 3.227767506413895404e+01 5.224474471060324219e+12 3.977912205894509196e-02 4.865061114211032987e+02 3.746148992790521159e+00
2.902272460585463843e-28 -3.732358693615785796e+02 4.506975679697984830e+06 2.337173637499105894e+01 1.215824365600317969e+13 2.886443953992402778e-02 4.904618545418435929e+02 3.567171751403516389e+00
2.924519008217981010e-28 -3.732257333732827647e+02 4.866032401577228680e+06 2.364192179236562197e+01 1.989693690847661328e+13 2.393215066880372346e-02 4.992422671000148853e+02 3.568477742127574626e+00
2.944273503107939969e-28 -3.732165013003872787e+02 4.819622972930740565e+06 2.117841506022295661e+01 6.674567576729975586e+12 3.452125638828745791e-02 4.730107375217163508e+02 4.557505459071537146e+00
3.334720733403016123e-28 -3.730894744610583871e+02 4.257314015584480017e+06 2.445723435784573141e+01 7.311586059789318359e+12 3.435036520989472736e-02 4.569379394855923238e+02 4.195006706782304917e+00
3.485625699750515859e-28 -3.730427158298948029e+02 4.792883894070850685e+06 2.085103164033677814e+01 6.566905925420141602e+12 3.627152676941012427e-02 4.557548546245702141e+02 4.261166653012161021e+00
3.520584011708506704e-28 -3.730302365105444551e+02 3.946691064932050183e+06 2.204830868829338897e+01 5.648806971907541992e+12 3.947724891036458877e-02 4.946794307558055266e+02 4.717005186204191958e+00
3.923004831268566421e-28 -3.729195055000590742e+02 4.579902189849054441e+06 2.413545790633344978e+01 5.862491812144794922e+12 3.766237615752981993e-02 4.353353536081792754e+02 3.911972844989360709e+00
3.942070648255212448e-28 -3.729121572683079648e+02 4.312650960933275521e+06 2.518367270131390256e+01 5.591550776504703125e+12 3.714867089454721577e-02 4.589112522741273210e+02 4.272811789560085671e+00
3.998864894728824108e-28 -3.728953528542797358e+02 4.982256779193866998e+06 2.270251092225846534e+01 1.253102576969217578e+13 2.824777124737975695e-02 4.644605001770602826e+02 3.980656865253264343e+00
4.082497483394483487e-28 -3.728721544693847818e+02 3.578555372002432123e+06 2.917801516028063347e+01 5.078829249804401367e+12 3.884391782695510720e-02 4.743852685613875337e+02 3.677988737941032316e+00
4.150406395611671807e-28 -3.728531571427081985e+02 4.400402163909958676e+06 2.439487634028967022e+01 9.590711650076625000e+12 3.084644911920364496e-02 4.842391104908310240e+02 3.489236112893013164e+00
4.360235169510660507e-28 -3.728013374049422168e+02 3.494164659412696026e+06 2.614233150376473347e+01 8.775550038510758789e+12 3.322433911351697911e-02 4.973114347799090638e+02 4.118506240707482391e+00
4.511511656523635400e-28 -3.727647311226249371e+02 4.996738126093115658e+06 2.492693077025803916e+01 7.517493063219662109e+12 3.407426436188570884e-02 4.667403937715343432e+02 3.685046946157200853e+00
4.700610287696887725e-28 -3.727211710500771460e+02 4.909237150031916797e+06 2.338559774170507666e+01 1.193130962783163281e+13 2.830136881734627088e-02 4.652043273398462588e+02 3.895341395503084669e+00
4.949845719779507133e-28 -3.726670069904361640e+02 4.807505337044173852e+06 2.174934059343555504e+01 7.416049580122058594e+12 3.329597394569491081e-02 4.816795638772240409e+02 4.760043643728337770e+00
5.592069426468598790e-28 -3.725425139786354407e+02 3.902460124640032649e+06 2.460428267221096377e+01 9.778871545185781250e+12 3.083199521562229872e-02 4.840551848537645014e+02 4.090914030756560571e+00
5.870925720984357168e-28 -3.724913510736584499e+02 4.380970909501811489e+06 2.266842079653916642e+01 5.020627761948132812e+12 3.967488656662788299e-02 4.817321318088976909e+02 3.491604725428155032e+00
5.867783337358187701e-28 -3.724893864619511987e+02 4.867556219578132033e+06 2.279871901766801301e+01 8.184457766388824219e+12 3.417832130563394633e-02 4.913735519834515344e+02 3.272499072701359868e+00
6.069677767878116649e-28 -3.724530578811641703e+02 3.908340980279856361e+06 2.352051885083005089e+01 5.594472249367241211e+12 3.680823458652110469e-02 4.910715172413619030e+02 4.247507430190987421e+00
6.535018404288931332e-28 -3.723766882354728978e+02 4.530086693890653551e+06 2.255305687566690054e+01 5.563747344106624023e+12 3.693706873980911326e-02 4.668661331550316618e+02 4.516445038255515243e+00
6.662880679058040746e-28 -3.723548114733803232e+02 4.964516481777573004e+06 2.192141345845040235e+01 1.406271220338634961e+13 2.642755433250541450e-02 4.896035322622171861e+02 3.702646439430463232e+00
6.648220736792798373e-28 -3.723545141383190753e+02 3.180422873600815423e+06 2.813549298314471159e+01 6.584972218102398438e+12 3.637039886188112026e-02 4.891511228778703639e+02 3.724621640120574284e+00
6.713323969837265478e-28 -3.723422691949494379e+02 4.188791208752533887e+06 2.501434456013108942e+01 1.275430077670220508e+13 2.773555136662438775e-02 4.855609335529838404e+02 3.928934588632544411e+00
6.720226529902957025e-28 -3.723387415350358083e+02 4.919619795430361293e+06 2.254006821865519328e+01 5.072238271983583008e+12 4.185197131001743009e-02 4.926543791908166554e+02 3.330982289524928142e+00
7.236878372960471366e-28 -3.722621734493457097e+02 4.227811591634333134e+06 2.459963888023125378e+01 5.290471443490828125e+12 3.871077301091829792e-02 4.514352396460021168e+02 4.489645736612343008e+00
8.132091805645530962e-28 -3.721430452136772260e+02 4.466488243644981645e+06 2.556704878331703412e+01 6.440256214688886719e+12 3.361601677778586900e-02 4.990827885381121973e+02 3.735985871398441738e+00
8.771819933048583023e-28 -3.720648190959329895e+02 4.987793100170679390e+06 2.392660336243574193e+01 7.853813239261772461e+12 3.317466330411533021e-02 4.471092119842458033e+02 3.810597220439200239e+00
9.147282663409388017e-28 -3.720204065403051459e+02 4.791061681803184561e+06 2.344934353468109833e+01 1.001080513600926758e+13 3.153149687180815952e-02 4.883778218712012062e+02 3.888285906247102464e+00
1.037228079049967126e-27 -3.718922264595271372e+02 4.673968474408047274e+06 2.329714060744061044e+01 5.858588079194986328e+12 3.633266409149182169e-02 4.594613590021489813e+02 3.821268617215274777e+00
1.052087777091170453e-27 -3.718755017566813308e+02 4.588153903904523700e+06 2.595664472325509564e+01 5.492615304357717773e+12 3.939257747827046990e-02 4.797531102405432648e+02 3.401190459008891498e+00
1.153705041480578124e-27 -3.717807997670374220e+02 4.477823154755163006e+06 2.608735713158861458e+01 1.123158429280447852e+13 2.923210867876912741e-02 4.990012801183950728e+02 3.727526557486393610e+00
1.210236854349837333e-27 -3.717304622179664761e+02 4.870935558373536915e+06 2.385328635812281561e+01 9.330786443103085938e+12 3.037621972736557346e-02 4.973421402963288074e+02 4.353232065869773848e+00
1.233868085858395854e-27 -3.717086242856751710e+02 3.262717983630719129e+06 2.675365920857224467e+01 7.416823434813016602e+12 3.513060454047873399e-02 4.883600561469592094e+02 4.076902564624027114e+00
1.253549323542709253e-27 -3.716902993193156703e+02 4.179105071034830064e+06 2.549384178851655847e+01 1.090373844347919141e+13 2.964688170772952075e-02 4.830897086794392408e+02 3.665337687862832095e+00
1.279209194998541680e-27 -3.716675362352187335e+02 4.131400105350171681e+06 2.448111705645075276e+01 1.259261377915752539e+13 2.737596878651846893e-02 4.955175495725428618e+02 4.092224658460127173e+00
1.282853210074651085e-27 -3.716621916382049449e+02 2.352828992520397995e+06 3.322902029533092616e+01 5.065706464034054688e+12 4.106668584582818388e-02 4.964632752642974651e+02 3.912691707877002489e+00
1.306543578526149382e-27 -3.716413931452260613e+02 4.032988443490265403e+06 2.432154427992076151e+01 5.610244351437614258e+12 3.696414033584081299e-02 4.845620922427970072e+02 3.782013273381040541e+00
1.307755755491886883e-27 -3.716379658014924416e+02 3.949683098476583138e+06 2.811279772864098447e+01 9.424161585717867188e+12 3.103141460296337389e-02 4.995370526072555322e+02 3.606533316542508860e+00
1.311309284116682501e-27 -3.716327522141995701e+02 4.078669717709120363e+06 2.773565854654365026e+01 7.517026003890514648e+12 3.316879970373124570e-02 4.959110232960106259e+02 3.848746366489768533e+00
1.335269317652842105e-27 -3.716121452982399092e+02 3.564488164532818832e+06 2.635669132560161287e+01 6.370074145822465820e+12 3.567979602254874039e-02 4.811637961815605991e+02 3.999726906598732423e+00
1.378237700274782862e-27 -3.715779726515290804e+02 4.228256475331815891e+06 2.310087034474886991e+01 5.596885721920866211e+12 3.924063472827562377e-02 4.902349641436802585e+02 3.417642141945210099e+00
1.398376555964177114e-27 -3.715609663449368441e+02 3.994411826201744843e+06 2.548450860324470213e+01 1.433395247918780859e+13 2.698437522036763875e-02 4.994881481078798515e+02 3.987252662846521023e+00
1.463827974435955573e-27 -3.715127234009812582e+02 3.992578592641313560e+06 2.603088269317257186e+01 6.449969112569800781e+12 3.712586258245958309e-02 4.851643366895206668e+02 4.114909175053314883e+00
1.476128026062447651e-27 -3.715018558448742851e+02 4.752931755787860602e+06 2.392826647334723589e+01 1.314252764407792969e+13 2.737803998307620015e-02 4.773526314473099887e+02 3.665290926464904953e+00
1.475563913971890924e-27 -3.714997380745302848e+02 4.370622238529371098e+06 2.426850738521648410e+01 1.142595554751719922e+13 2.915667727466235773e-02 4.827320189400123809e+02 3.667288342378406174e+00
1.499080048204390835e-27 -3.714814266870507140e+02 3.516794344698459376e+06 2.706165778000987387e+01 8.760314944205248047e+12 3.319969030306772761e-02 4.984688639532253092e+02 3.741625147096884874e+00
1.515549759542137710e-27 -3.714680000550929435e+02 4.702718873459924012e+06 2.102752158935577853e+01 8.578452314357123047e+12 3.293184663711466731e-02 4.858076061736862243e+02 4.704660256757572157e+00
1.515815441644269544e-27 -3.714653247663466686e+02 3.736380445048272144e+06 2.637949882592974404e+01 9.090236144212943359e+12 3.260985849539681236e-02 4.927060729057952813e+02 3.969505004646644242e+00
1.514973125082263818e-27 -3.714633806062313397e+02 4.391204391559498385e+06 2.388364619959121882e+01 1.036032031239089062e+13 3.027041731093734964e-02 4.845641350358157524e+02 3.594266005908614225e+00
1.520908044749962126e-27 -3.714569707514667130e+02 4.804118633255058900e+06 2.321170883488748871e+01 1.860822157161210938e+13 2.377628491503092079e-02 4.942332967459467454e+02 3.694284426602014726e+00
1.596685610863406344e-27 -3.714058483182899977e+02 3.903433372203962877e+06 2.688709740533095527e+01 1.326295767135389844e+13 2.739217074806426372e-02 4.994922943936030606e+02 3.751290297314677336e+00
1.666913849635636599e-27 -3.713603043832650883e+02 3.979547676100204233e+06 2.609226162643631142e+01 1.082629053945675000e+13 2.938686357295892948e-02 4.898471428484826902e+02 3.706382041026096807e+00
1.731941690396451283e-27 -3.713195351622949829e+02 4.155560227670114953e+06 2.673689201217831268e+01 5.718812696667506836e+12 3.793417321513997686e-02 4.704215964707676676e+02 4.033787074721878696e+00
1.865553958920613012e-27 -3.712427202679123752e+02 4.586957973788317293e+06 2.320268735458957110e+01 7.822696350924412109e+12 3.209253205370976580e-02 4.808863477009473968e+02 4.137508522383425813e+00
1.917886571530416936e-27 -3.712125544700341493e+02 4.635260995563803241e+06 2.363798518653392122e+01 1.609890128067233203e+13 2.467153873486132090e-02 4.973276144375115564e+02 3.887183173357798616e+00
2.022587633455952470e-27 -3.711569006075301900e+02 4.458224590539820492e+06 2.623374622798444022e+01 6.227876982181940430e+12 3.641704986616205175e-02 4.676730073050619580e+02 3.860415091961883594e+00
2.163547094736626919e-27 -3.710870292575229428e+02 4.844430114007398486e+06 2.130389839538167251e+01 5.486817281890635742e+12 4.032471101566958288e-02 4.860748717581674896e+02 4.280690213417318368e+00
2.339823254132510430e-27 -3.710062029117207771e+02 4.398424199912140146e+06 2.397219613467007449e+01 1.698207807320839844e+13 2.464043889506857890e-02 4.975068674717815043e+02 4.089062158720603080e+00
2.447772523105038315e-27 -3.709585998690514543e+02 4.961571292975263670e+06 2.388916984834783364e+01 6.349191215682013672e+12 3.619619142500079406e-02 4.889023038931272254e+02 2.983687016710657502e+00
2.468232989700924095e-27 -3.709477757999734990e+02 4.174036033687353600e+06 2.259505450337403687e+01 6.149449184042828125e+12 3.837587516993796327e-02 4.816888670490656068e+02 4.371845394665753837e+00
2.562426253513510833e-27 -3.709078237408819518e+02 4.038949748216965701e+06 2.189605433050714112e+01 5.490216428383952148e+12 3.953015061597807411e-02 4.803357402114780257e+02 4.131883047583873037e+00
2.690750800215767451e-27 -3.708564580432583853e+02 4.253062210179507732e+06 2.376828132507516500e+01 6.673224141460999023e+12 3.544801624779476273e-02 4.673770791139040170e+02 4.569692193239237810e+00
2.746460908737047321e-27 -3.708334651652360208e+02 4.331862023724617437e+06 2.188779614748175817e+01 7.842006438256466797e+12 3.420856053049795703e-02 4.916295060574746003e+02 4.705818686082098523e+00
2.967279686491183806e-27 -3.707536327031960468e+02 4.792222930805658922e+06 2.543874957119790281e+01 5.118367932985965820e+12 3.836980513757138472e-02 4.574876709094704665e+02 3.398222423401097370e+00
3.012894056230829309e-27 -3.707358772085058263e+02 4.602113779663706198e+06 2.364823021480862764e+01 6.050735854778411133e+12 3.777444275802327445e-02 4.447407563406630402e+02 4.246326136198097956e+00
3.082983889911550811e-27 -3.707103803823837893e+02 3.329502569161292166e+06 2.906270060000437638e+01 5.131878113918157227e+12 4.066012387608348988e-02 4.796373244610907136e+02 3.965173269255032107e+00
3.087399447144097467e-27 -3.707064491721185391e+02 3.559004411471228115e+06 2.605690604777657882e+01 6.231939111786650391e+12 3.814975993421401701e-02 4.857054469390645295e+02 3.783464049517649030e+00
3.080555868007724939e-27 -3.707061682484882681e+02 3.372582079171619378e+06 2.570043927089469804e+01 6.205760200114478516e+12 3.806622735084903841e-02 4.875892627264519206e+02 4.000562485991871142e+00
3.131913398639900207e-27 -3.706871341785675327e+02 4.873936260523814708e+06 2.368691997876628363e+01 5.435450366691673828e+12 3.900428784282358036e-02 4.784131469225242768e+02 4.319955387153223469e+00
3.184507101007381988e-27 -3.706679807851231772e+02 4.789559454958989285e+06 2.167740599991934403e+01 7.180422148360876953e+12 3.442444816870347118e-02 4.567827788369655764e+02 4.412582109952756682e+00
3.330221259610392842e-27 -3.706207395597032246e+02 3.920078595338520128e+06 2.265031169439419045e+01 6.546726653833618164e+12 3.649450220326033723e-02 4.795716058942063000e+02 4.524504986666923578e+00
3.645653867675376849e-27 -3.705277425688778408e+02 4.363682923282537609e+06 2.327286610282605750e+01 6.463338658182781250e+12 3.428791265001732147e-02 4.900200130558975502e+02 4.134062527291446187e+00
3.653526347995807381e-27 -3.705230854818789226e+02 4.268230897776007652e+06 2.510520753631871571e+01 8.187294874791689453e+12 3.312783918833987068e-02 4.698714776648615157e+02 3.630709888271049568e+00
3.851746199598547708e-27 -3.704677517020052164e+02 4.513766402974830009e+06 2.430690260658750645e+01 1.362008874155618359e+13 2.746586676580677067e-02 4.888983911326178600e+02 3.986867605932456815e+00
3.940773259288673503e-27 -3.704424013430593732e+02 3.828143748208787292e+06 2.199827079006080766e+01 6.151563613072203125e+12 3.699222558331330402e-02 4.990774048717350411e+02 4.252945816259315670e+00
4.047254484719154859e-27 -3.704132395595863727e+02 4.180497470735711046e+06 2.478522737464310666e+01 1.065109992103268750e+13 2.984093541958978205e-02 4.878681279828022070e+02 3.640674445738212750e+00
4.461914975339662937e-27 -3.703132002652671417e+02 4.005260268581463955e+06 2.624262613524658150e+01 8.149773947556179688e+12 3.179530978942222974e-02 4.902632380345627894e+02 4.021835060620544411e+00
4.862533158241036613e-27 -3.702247187777188628e+02 4.949763808613680303e+06 2.092649815507255795e+01 8.685051470471003906e+12 3.289143842683225905e-02 4.836955312689098037e+02 3.667480957781402040e+00
4.987913307043171830e-27 -3.701967606584530586e+02 3.469309028099756688e+06 2.920785915954790113e+01 5.121357043302179688e+12 3.810509382004499679e-02 4.872087656208078670e+02 3.769710454268364597e+00
5.001022120174189075e-27 -3.701916359902385238e+02 3.947511809182734694e+06 2.715794958643120438e+01 7.525935734140964844e+12 3.278156774479061564e-02 4.923739050003467241e+02 3.688861096111355042e+00
