logz logzerr logvol nlive logl logwt insert_order
-3.419902236280737498e+02 3.348509623999985085e-01 -2.144750000000174595e+01 4.000000000000000000e+02 -3.193294646034788116e+02 -3.467696788901718605e+02 1.465000000000000080e+00
-3.419818581426900437e+02 3.362746717088884174e-01 -2.145000000000174722e+01 4.000000000000000000e+02 -3.193169671027785057e+02 -3.467596813894715524e+02 9.050000000000000266e-01
-3.419734790506448121e+02 3.319786716127273163e-01 -2.145250000000174850e+01 4.000000000000000000e+02 -3.192875422336672386e+02 -3.467327565203602830e+02 1.120000000000000107e+00
-3.419649437793816560e+02 3.327300736320258912e-01 -2.145500000000174978e+01 4.000000000000000000e+02 -3.192645835416637965e+02 -3.467122978283568386e+02 1.395000000000000018e+00
-3.419563065702191693e+02 3.331532868091677813e-01 -2.145750000000175106e+01 4.000000000000000000e+02 -3.192620113333348968e+02 -3.467122256200279367e+02 1.280000000000000027e+00
-3.419477427083409111e+02 3.317668882892045867e-01 -2.146000000000175234e+01 4.000000000000000000e+02 -3.192432626773567108e+02 -3.466959769640498052e+02 7.449999999999999956e-01
-3.419391130656682094e+02 3.314541659146636454e-01 -2.146250000000175362e+01 4.000000000000000000e+02 -3.192414528353348828e+02 -3.466966671220279750e+02 8.449999999999999734e-01
-3.419305631346809946e+02 3.276919551465264924e-01 -2.146500000000175490e+01 4.000000000000000000e+02 -3.192387076255475336e+02 -3.466964219122406234e+02 7.500000000000000000e-01
-3.419220836155163283e+02 3.267994155949155433e-01 -2.146750000000175618e+01 4.000000000000000000e+02 -3.192185651385673850e+02 -3.466787794252604726e+02 1.209999999999999964e+00
-3.419135263747504041e+02 3.260380208635166310e-01 -2.147000000000175746e+01 4.000000000000000000e+02 -3.192171990041978233e+02 -3.466799132908909087e+02 9.399999999999999467e-01
-3.419050513138458882e+02 3.288624833584023466e-01 -2.147250000000175874e+01 4.000000000000000000e+02 -3.192062781408523620e+02 -3.466714924275454450e+02 1.389999999999999902e+00
-3.418965767103157987e+02 3.283330695747772587e-01 -2.147500000000176001e+01 4.000000000000000000e+02 -3.192044547743339535e+02 -3.466721690610270343e+02 6.099999999999999867e-01
-3.418881789828778324e+02 3.272110045643337184e-01 -2.147750000000176129e+01 4.000000000000000000e+02 -3.192013649911670541e+02 -3.466715792778601326e+02 1.044999999999999929e+00
-3.418798462977512145e+02 3.298921299812827002e-01 -2.148000000000176257e+01 4.000000000000000000e+02 -3.191995110518176944e+02 -3.466722253385107706e+02 5.899999999999999689e-01
-3.418715877881001006e+02 3.362154150721657353e-01 -2.148250000000176385e+01 4.000000000000000000e+02 -3.191928658363344198e+02 -3.466680801230274938e+02 1.090000000000000080e+00
-3.418633630393336489e+02 3.363321997107585060e-01 -2.148500000000176513e+01 4.000000000000000000e+02 -3.191926585997993584e+02 -3.466703728864924301e+02 8.199999999999999512e-01
-3.418552239919189333e+02 3.368651449335128278e-01 -2.148750000000176641e+01 4.000000000000000000e+02 -3.191909226156676027e+02 -3.466711369023606721e+02 2.049999999999999878e-01
-3.418471567951418706e+02 3.390408782149245126e-01 -2.149000000000176769e+01 4.000000000000000000e+02 -3.191904887213103734e+02 -3.466732030080034406e+02 9.300000000000000488e-01
-3.418391706090104094e+02 3.392116346767106716e-01 -2.149250000000176897e+01 4.000000000000000000e+02 -3.191898816269265353e+02 -3.466750959136196002e+02 1.034999999999999920e+00
-3.418312626211140923e+02 3.417038122776567821e-01 -2.149500000000177025e+01 4.000000000000000000e+02 -3.191809163279926906e+02 -3.466686306146857532e+02 1.540000000000000036e+00
-3.418233659888642819e+02 3.420072568585543760e-01 -2.149750000000177153e+01 4.000000000000000000e+02 -3.191729563660934446e+02 -3.466631706527865049e+02 1.659999999999999920e+00
-3.418154884991841413e+02 3.449656945474722791e-01 -2.150000000000177280e+01 4.000000000000000000e+02 -3.191711548588141341e+02 -3.466638691455071921e+02 4.099999999999999756e-01
-3.418076780158448287e+02 3.441994315363044454e-01 -2.150250000000177408e+01 4.000000000000000000e+02 -3.191563058836356390e+02 -3.466515201703287516e+02 1.850000000000000089e+00
-3.417998321431415434e+02 3.369026582290073901e-01 -2.150500000000177536e+01 4.000000000000000000e+02 -3.191273561451293972e+02 -3.466250704318225075e+02 1.665000000000000036e+00
-3.417918395278969683e+02 3.353550956033262698e-01 -2.150750000000177664e+01 4.000000000000000000e+02 -3.191251572661201976e+02 -3.466253715528133057e+02 8.999999999999999667e-02
-3.417839126662120748e+02 3.401569059221564162e-01 -2.151000000000177792e+01 4.000000000000000000e+02 -3.191187333007454185e+02 -3.466214475874385244e+02 1.959999999999999964e+00
-3.417760173468290077e+02 3.433161443948581915e-01 -2.151250000000177920e+01 4.000000000000000000e+02 -3.191182654351840142e+02 -3.466234797218771178e+02 1.544999999999999929e+00
-3.417681997160277660e+02 3.424336708332860191e-01 -2.151500000000178048e+01 4.000000000000000000e+02 -3.191102940289632102e+02 -3.466180083156563114e+02 1.650000000000000078e-01
-3.417604003343853947e+02 3.419962686721337852e-01 -2.151750000000178176e+01 4.000000000000000000e+02 -3.191099092917833104e+02 -3.466201235784764094e+02 7.800000000000000266e-01
-3.417526776024129163e+02 3.409154088791335191e-01 -2.152000000000178304e+01 4.000000000000000000e+02 -3.190984624040674476e+02 -3.466111766907605443e+02 1.284999999999999920e+00
-3.417449454473024844e+02 3.367305993680170251e-01 -2.152250000000178431e+01 4.000000000000000000e+02 -3.190929468101099360e+02 -3.466081610968030304e+02 6.149999999999999911e-01
-3.417372495358628726e+02 3.397427922046274418e-01 -2.152500000000178559e+01 4.000000000000000000e+02 -3.190838627833074952e+02 -3.466015770700005874e+02 1.100000000000000089e+00
-3.417295621438455555e+02 3.385787464387861601e-01 -2.152750000000178687e+01 4.000000000000000000e+02 -3.190780889575614196e+02 -3.465983032442545095e+02 1.655000000000000027e+00
-3.417219084766556989e+02 3.385253641125189894e-01 -2.153000000000178815e+01 4.000000000000000000e+02 -3.190483409167486570e+02 -3.465710552034417447e+02 1.560000000000000053e+00
-3.417141039512043221e+02 3.420097781311920437e-01 -2.153250000000178943e+01 4.000000000000000000e+02 -3.190455233964238460e+02 -3.465707376831169313e+02 1.925000000000000044e+00
-3.417063574151811736e+02 3.423611246996368096e-01 -2.153500000000179071e+01 4.000000000000000000e+02 -3.190454295562423113e+02 -3.465731438429353943e+02 1.900000000000000022e-01
-3.416986888302187708e+02 3.386661674707857062e-01 -2.153750000000179199e+01 4.000000000000000000e+02 -3.190346375002594641e+02 -3.465648517869525449e+02 4.749999999999999778e-01
-3.416910154809277174e+02 3.480695795408128568e-01 -2.154000000000179327e+01 4.000000000000000000e+02 -3.189895867975298529e+02 -3.465223010842229314e+02 4.199999999999999845e-01
-3.416830708627810509e+02 3.501240838545473522e-01 -2.154250000000179455e+01 4.000000000000000000e+02 -3.189870435713976349e+02 -3.465222578580907680e+02 1.070000000000000062e+00
-3.416751885250519081e+02 3.479911373992004564e-01 -2.154500000000179583e+01 4.000000000000000000e+02 -3.189819495253218520e+02 -3.465196638120149828e+02 2.349999999999999867e-01
-3.416673475988354198e+02 3.427621664636795740e-01 -2.154750000000179710e+01 4.000000000000000000e+02 -3.189565089842562884e+02 -3.464967232709494169e+02 1.849999999999999978e-01
-3.416593878528023538e+02 3.419512815386568372e-01 -2.155000000000179838e+01 4.000000000000000000e+02 -3.189561086646174886e+02 -3.464988229513106148e+02 8.800000000000000044e-01
-3.416515074627794206e+02 3.399657154272950343e-01 -2.155250000000179966e+01 4.000000000000000000e+02 -3.189552235875033261e+02 -3.465004378741964501e+02 8.399999999999999689e-01
-3.416437012554795842e+02 3.373072821220463591e-01 -2.155500000000180094e+01 4.000000000000000000e+02 -3.189538080873687704e+02 -3.465015223740618922e+02 3.500000000000000333e-02
-3.416359638766593321e+02 3.373255471869753830e-01 -2.155750000000180222e+01 4.000000000000000000e+02 -3.189514593132838627e+02 -3.465016735999769821e+02 1.580000000000000071e+00
-3.416282870620798917e+02 3.390259682215903125e-01 -2.156000000000180350e+01 4.000000000000000000e+02 -3.189513366563112982e+02 -3.465040509430044153e+02 9.000000000000000222e-01
-3.416206867535922242e+02 3.461285090124465724e-01 -2.156250000000180478e+01 4.000000000000000000e+02 -3.189427105895726982e+02 -3.464979248762658131e+02 1.145000000000000018e+00
-3.416130975991630976e+02 3.450348679042283817e-01 -2.156500000000180606e+01 4.000000000000000000e+02 -3.189335268533179146e+02 -3.464912411400110273e+02 1.610000000000000098e+00
-3.416055152870096094e+02 3.481033295797837934e-01 -2.156750000000180734e+01 4.000000000000000000e+02 -3.189296390946300903e+02 -3.464898533813232007e+02 1.915000000000000036e+00
-3.415979796227372276e+02 3.463612449547845973e-01 -2.157000000000180862e+01 4.000000000000000000e+02 -3.189148845261402698e+02 -3.464775988128333779e+02 1.719999999999999973e+00
-3.415904084489472439e+02 3.462560777079779495e-01 -2.157250000000180989e+01 4.000000000000000000e+02 -3.188723279358557079e+02 -3.464375422225488137e+02 8.699999999999999956e-01
-3.415825882588591753e+02 3.498828592262608339e-01 -2.157500000000181117e+01 4.000000000000000000e+02 -3.188703069178219494e+02 -3.464380212045150529e+02 1.334999999999999964e+00
-3.415748324513155580e+02 3.418289043939116145e-01 -2.157750000000181245e+01 4.000000000000000000e+02 -3.188520981359595226e+02 -3.464223124226526238e+02 1.350000000000000089e-01
-3.415670149575381060e+02 3.409357505707512614e-01 -2.158000000000181373e+01 4.000000000000000000e+02 -3.188272869993683685e+02 -3.464000012860615243e+02 9.399999999999999467e-01
-3.415590837861261093e+02 3.420353954687387343e-01 -2.158250000000181501e+01 4.000000000000000000e+02 -3.188196711667023351e+02 -3.463948854533954886e+02 1.799999999999999933e-01
-3.415511748243031889e+02 3.436334954729421964e-01 -2.158500000000181629e+01 4.000000000000000000e+02 -3.188179742735317745e+02 -3.463956885602249258e+02 4.400000000000000022e-01
-3.415433341983775790e+02 3.441757012778731140e-01 -2.158750000000181757e+01 4.000000000000000000e+02 -3.188177324611131098e+02 -3.463979467478062588e+02 9.649999999999999689e-01
-3.415355720500289749e+02 3.450655956341259212e-01 -2.159000000000181885e+01 4.000000000000000000e+02 -3.188170588128909344e+02 -3.463997730995840811e+02 1.254999999999999893e+00
-3.415278836893421044e+02 3.453055258351050982e-01 -2.159250000000182013e+01 4.000000000000000000e+02 -3.188109337779351335e+02 -3.463961480646282780e+02 1.084999999999999964e+00
-3.415202263865242571e+02 3.448248383900801572e-01 -2.159500000000182141e+01 4.000000000000000000e+02 -3.188100248822739786e+02 -3.463977391689671208e+02 5.999999999999999778e-01
-3.415126393083579615e+02 3.446443253832678355e-01 -2.159750000000182268e+01 4.000000000000000000e+02 -3.188094130326119853e+02 -3.463996273193051252e+02 9.150000000000000355e-01
-3.415051235117790611e+02 3.425077135119671823e-01 -2.160000000000182396e+01 4.000000000000000000e+02 -3.188012005648208174e+02 -3.463939148515139550e+02 1.639999999999999902e+00
-3.414976212057707698e+02 3.426223840075812155e-01 -2.160250000000182524e+01 4.000000000000000000e+02 -3.188003020213905643e+02 -3.463955163080836996e+02 5.500000000000000028e-02
-3.414901866369191339e+02 3.412708451777046181e-01 -2.160500000000182652e+01 4.000000000000000000e+02 -3.187971478441139652e+02 -3.463948621308070983e+02 1.199999999999999956e-01
-3.414828021218065146e+02 3.430790174198156683e-01 -2.160750000000182780e+01 4.000000000000000000e+02 -3.187910454497266528e+02 -3.463912597364197836e+02 1.260000000000000009e+00
-3.414754453807842651e+02 3.430304072158880668e-01 -2.161000000000182908e+01 4.000000000000000000e+02 -3.187869252693302542e+02 -3.463896395560233827e+02 6.199999999999999956e-01
-3.414681305678019498e+02 3.395289334058999575e-01 -2.161250000000183036e+01 4.000000000000000000e+02 -3.187822506973925556e+02 -3.463874649840856819e+02 1.435000000000000053e+00
-3.414608531221173280e+02 3.378884159660996978e-01 -2.161500000000183164e+01 4.000000000000000000e+02 -3.187599973795439041e+02 -3.463677116662370281e+02 4.749999999999999778e-01
-3.414534846510064199e+02 3.322491939758854262e-01 -2.161750000000183292e+01 4.000000000000000000e+02 -3.187555834240871491e+02 -3.463657977107802708e+02 1.754999999999999893e+00
-3.414461561154109290e+02 3.309398153176399404e-01 -2.162000000000183420e+01 4.000000000000000000e+02 -3.187436772911165122e+02 -3.463563915778096316e+02 1.280000000000000027e+00
-3.414388123940700552e+02 3.306129782265090911e-01 -2.162250000000183547e+01 4.000000000000000000e+02 -3.187391517987464908e+02 -3.463543660854396649e+02 7.600000000000000089e-01
-3.414315074827278522e+02 3.291780059955201065e-01 -2.162500000000183675e+01 4.000000000000000000e+02 -3.187209108583346051e+02 -3.463386251450277769e+02 3.400000000000000244e-01
-3.414241409136600396e+02 3.298679329528772519e-01 -2.162750000000183803e+01 4.000000000000000000e+02 -3.187127595799054234e+02 -3.463329738665985928e+02 1.679999999999999938e+00
-3.414167869232600765e+02 3.304788485995912017e-01 -2.163000000000183931e+01 4.000000000000000000e+02 -3.187024913111832802e+02 -3.463252055978764474e+02 5.749999999999999556e-01
-3.414094298968120142e+02 3.268339841544158353e-01 -2.163250000000184059e+01 4.000000000000000000e+02 -3.186833964227701017e+02 -3.463086107094632666e+02 3.449999999999999734e-01
-3.414020048451437219e+02 3.237420510148251163e-01 -2.163500000000184187e+01 4.000000000000000000e+02 -3.186676669424390411e+02 -3.462953812291322038e+02 1.989999999999999991e+00
-3.413945367309693211e+02 3.242435625776605712e-01 -2.163750000000184315e+01 4.000000000000000000e+02 -3.186575059759193209e+02 -3.462877202626124813e+02 7.399999999999999911e-01
-3.413870671817788320e+02 3.248129958458844113e-01 -2.164000000000184443e+01 4.000000000000000000e+02 -3.186552177308626597e+02 -3.462879320175558178e+02 1.885000000000000009e+00
-3.413796545773565185e+02 3.254590056006509413e-01 -2.164250000000184571e+01 4.000000000000000000e+02 -3.186400970530503969e+02 -3.462753113397435527e+02 3.649999999999999911e-01
-3.413722034106879732e+02 3.261317434064008314e-01 -2.164500000000184698e+01 4.000000000000000000e+02 -3.186394769740722950e+02 -3.462771912607654485e+02 1.469999999999999973e+00
-3.413648211933224843e+02 3.254942245652021060e-01 -2.164750000000184826e+01 4.000000000000000000e+02 -3.186240060801489449e+02 -3.462642203668420962e+02 8.399999999999999689e-01
-3.413573977568154874e+02 3.259380367164361747e-01 -2.165000000000184954e+01 4.000000000000000000e+02 -3.186224719056286858e+02 -3.462651861923218348e+02 6.250000000000000000e-01
-3.413500361092505955e+02 3.305801372209624667e-01 -2.165250000000185082e+01 4.000000000000000000e+02 -3.186098344836751721e+02 -3.462550487703683189e+02 1.804999999999999938e+00
-3.413426540743689657e+02 3.349528291228187071e-01 -2.165500000000185210e+01 4.000000000000000000e+02 -3.186080041299443906e+02 -3.462557184166375350e+02 9.599999999999999645e-01
-3.413353310224033521e+02 3.349950712010004161e-01 -2.165750000000185338e+01 4.000000000000000000e+02 -3.185672645534108938e+02 -3.462174788401040360e+02 1.895000000000000018e+00
-3.413277788970893880e+02 3.362394570230770041e-01 -2.166000000000185466e+01 4.000000000000000000e+02 -3.185488073317490603e+02 -3.462015216184422570e+02 1.749999999999999889e-01
-3.413201632700354935e+02 3.390293913541694848e-01 -2.166250000000185594e+01 4.000000000000000000e+02 -3.185414187655476326e+02 -3.461966330522408271e+02 1.445000000000000062e+00
-3.413125683044070797e+02 3.435758426805251564e-01 -2.166500000000185722e+01 4.000000000000000000e+02 -3.185329016387443062e+02 -3.461906159254374984e+02 4.500000000000000111e-01
-3.413049852676754199e+02 3.417874928233720633e-01 -2.166750000000185850e+01 4.000000000000000000e+02 -3.185288571603376795e+02 -3.461890714470308694e+02 1.560000000000000053e+00
-3.412974477119547601e+02 3.410833893787136861e-01 -2.167000000000185977e+01 4.000000000000000000e+02 -3.185177422595005510e+02 -3.461804565461937386e+02 6.450000000000000178e-01
-3.412899020618863801e+02 3.416039047165154163e-01 -2.167250000000186105e+01 4.000000000000000000e+02 -3.184907239484747379e+02 -3.461559382351679233e+02 6.199999999999999956e-01
-3.412822277434036096e+02 3.377509844328839272e-01 -2.167500000000186233e+01 4.000000000000000000e+02 -3.184893229467028277e+02 -3.461570372333960108e+02 3.350000000000000200e-01
-3.412746202053224920e+02 3.392900831718965171e-01 -2.167750000000186361e+01 4.000000000000000000e+02 -3.184854732033369373e+02 -3.461556874900301182e+02 1.899999999999999911e+00
-3.412670599460637959e+02 3.412363130209225548e-01 -2.168000000000186489e+01 4.000000000000000000e+02 -3.184843111845646604e+02 -3.461570254712578389e+02 1.804999999999999938e+00
-3.412595664110804137e+02 3.427897592762069734e-01 -2.168250000000186617e+01 4.000000000000000000e+02 -3.184794101604288699e+02 -3.461546244471220461e+02 2.500000000000000139e-02
-3.412521107984605351e+02 3.450843275935315257e-01 -2.168500000000186745e+01 4.000000000000000000e+02 -3.184469784086335267e+02 -3.461246926953267007e+02 6.700000000000000400e-01
-3.412444863595028437e+02 3.404582802924814855e-01 -2.168750000000186873e+01 4.000000000000000000e+02 -3.184469284235627242e+02 -3.461271427102558960e+02 3.150000000000000022e-01
-3.412369380592633092e+02 3.424439712675014791e-01 -2.169000000000187001e+01 4.000000000000000000e+02 -3.184359687168865776e+02 -3.461186830035797470e+02 1.600000000000000033e-01
-3.412293829022530076e+02 3.406697682580943631e-01 -2.169250000000187129e+01 4.000000000000000000e+02 -3.184073129958869686e+02 -3.460925272825801358e+02 8.699999999999999956e-01
-3.412216864444179691e+02 3.388745912918632586e-01 -2.169500000000187256e+01 4.000000000000000000e+02 -3.183981744625124293e+02 -3.460858887492055942e+02 5.250000000000000222e-01
-3.412139980933447987e+02 3.407350533904200951e-01 -2.169750000000187384e+01 4.000000000000000000e+02 -3.183809572301244657e+02 -3.460711715168176283e+02 1.495000000000000107e+00
-3.412062557207954683e+02 3.460362188797413974e-01 -2.170000000000187512e+01 4.000000000000000000e+02 -3.183655134294770050e+02 -3.460582277161702223e+02 1.699999999999999956e+00
-3.411984731286461852e+02 3.452217445213023317e-01 -2.170250000000187640e+01 4.000000000000000000e+02 -3.183610546266521055e+02 -3.460562689133453205e+02 7.600000000000000089e-01
-3.411907355545620248e+02 3.427205713674240095e-01 -2.170500000000187768e+01 4.000000000000000000e+02 -3.183452594902732926e+02 -3.460429737769665053e+02 1.354999999999999982e+00
-3.411829550260349606e+02 3.452177921371168967e-01 -2.170750000000187896e+01 4.000000000000000000e+02 -3.183342249160536994e+02 -3.460344392027469098e+02 1.000000000000000056e-01
-3.411751686512116066e+02 3.389901033885217019e-01 -2.171000000000188024e+01 4.000000000000000000e+02 -3.183339809742063267e+02 -3.460366952608995348e+02 1.499999999999999944e-02
-3.411674597801038544e+02 3.360980352411322980e-01 -2.171250000000188152e+01 4.000000000000000000e+02 -3.183317727231764138e+02 -3.460369870098696197e+02 1.675000000000000044e+00
-3.411598121043824676e+02 3.376684374689830626e-01 -2.171500000000188280e+01 4.000000000000000000e+02 -3.182868432861067163e+02 -3.459945575727999199e+02 1.739999999999999991e+00
-3.411518948177088078e+02 3.345544229135845593e-01 -2.171750000000188408e+01 4.000000000000000000e+02 -3.182555179653048185e+02 -3.459657322519980198e+02 8.199999999999999512e-01
-3.411438109278337265e+02 3.279749802311314189e-01 -2.172000000000188535e+01 4.000000000000000000e+02 -3.182470196302921295e+02 -3.459597339169853285e+02 4.349999999999999978e-01
-3.411357438120360825e+02 3.270733650919089852e-01 -2.172250000000188663e+01 4.000000000000000000e+02 -3.182406131206262216e+02 -3.459558274073194184e+02 5.500000000000000028e-02
-3.411277100564207103e+02 3.264813151770702970e-01 -2.172500000000188791e+01 4.000000000000000000e+02 -3.182256871161238223e+02 -3.459434014028170168e+02 8.100000000000000533e-01
-3.411196410792375673e+02 3.261046666617314904e-01 -2.172750000000188919e+01 4.000000000000000000e+02 -3.182201817371313837e+02 -3.459403960238245759e+02 8.149999999999999467e-01
-3.411116126936831279e+02 3.284303936202498941e-01 -2.173000000000189047e+01 4.000000000000000000e+02 -3.182044104540198646e+02 -3.459271247407130545e+02 9.549999999999999600e-01
-3.411035422754305841e+02 3.308600627684084028e-01 -2.173250000000189175e+01 4.000000000000000000e+02 -3.181865038070116611e+02 -3.459117180937048488e+02 1.520000000000000018e+00
-3.410954126739320031e+02 3.343490150069843847e-01 -2.173500000000189303e+01 4.000000000000000000e+02 -3.181843940994135664e+02 -3.459121083861067518e+02 6.350000000000000089e-01
-3.410873517643253194e+02 3.351097860214322655e-01 -2.173750000000189431e+01 4.000000000000000000e+02 -3.181585248330661102e+02 -3.458887391197592933e+02 6.450000000000000178e-01
-3.410791670135866980e+02 3.347624930224703532e-01 -2.174000000000189559e+01 4.000000000000000000e+02 -3.181559220305708209e+02 -3.458886363172640586e+02 8.399999999999999689e-01
-3.410710478782655173e+02 3.349626793758402332e-01 -2.174250000000189686e+01 4.000000000000000000e+02 -3.181431273434400282e+02 -3.458783416301332636e+02 6.099999999999999867e-01
-3.410629111318626201e+02 3.312176664945887250e-01 -2.174500000000189814e+01 4.000000000000000000e+02 -3.181405190778070278e+02 -3.458782333645002609e+02 1.459999999999999964e+00
-3.410548391877497920e+02 3.265514206023998334e-01 -2.174750000000189942e+01 4.000000000000000000e+02 -3.181352122169831205e+02 -3.458754265036763513e+02 1.120000000000000107e+00
-3.410468094616841768e+02 3.315231910742400534e-01 -2.175000000000190070e+01 4.000000000000000000e+02 -3.181301328904326056e+02 -3.458728471771258342e+02 5.949999999999999734e-01
-3.410388232079607178e+02 3.299895607798661867e-01 -2.175250000000190198e+01 4.000000000000000000e+02 -3.181295925477382411e+02 -3.458748068344314675e+02 4.199999999999999845e-01
-3.410309156794408523e+02 3.315589501334721967e-01 -2.175500000000190326e+01 4.000000000000000000e+02 -3.181231909862167413e+02 -3.458709052729099653e+02 7.900000000000000355e-01
-3.410230396406853970e+02 3.254127261281909433e-01 -2.175750000000190454e+01 4.000000000000000000e+02 -3.181137850457906211e+02 -3.458639993324838429e+02 1.100000000000000089e+00
-3.410151712087908891e+02 3.246890418810348677e-01 -2.176000000000190582e+01 4.000000000000000000e+02 -3.181051647343742843e+02 -3.458578790210675038e+02 5.300000000000000266e-01
-3.410073164660151406e+02 3.170381799030242420e-01 -2.176250000000190710e+01 4.000000000000000000e+02 -3.180852514807074840e+02 -3.458404657674007012e+02 7.900000000000000355e-01
-3.409993865819525354e+02 3.218565961265996145e-01 -2.176500000000190838e+01 4.000000000000000000e+02 -3.180712012792951668e+02 -3.458289155659883818e+02 1.860000000000000098e+00
-3.409914280513071390e+02 3.211998708643754585e-01 -2.176750000000190965e+01 4.000000000000000000e+02 -3.180647379714818612e+02 -3.458249522581750739e+02 1.044999999999999929e+00
-3.409835011278943853e+02 3.148694195498497606e-01 -2.177000000000191093e+01 4.000000000000000000e+02 -3.180637798251625554e+02 -3.458264941118557658e+02 8.599999999999999867e-01
-3.409756486159790825e+02 3.130911041521789451e-01 -2.177250000000191221e+01 4.000000000000000000e+02 -3.180469925685166004e+02 -3.458122068552098085e+02 1.864999999999999991e+00
-3.409677456120184615e+02 3.154017439804793765e-01 -2.177500000000191349e+01 4.000000000000000000e+02 -3.180110626427006082e+02 -3.457787769293938140e+02 1.254999999999999893e+00
-3.409596390977726514e+02 3.167660981345590265e-01 -2.177750000000191477e+01 4.000000000000000000e+02 -3.180013743610560937e+02 -3.457715886477492973e+02 1.110000000000000098e+00
-3.409515399937275788e+02 3.145190237686967261e-01 -2.178000000000191605e+01 4.000000000000000000e+02 -3.179847912468248978e+02 -3.457575055335181560e+02 1.799999999999999933e-01
-3.409433924767558324e+02 3.150074886787014861e-01 -2.178250000000191733e+01 4.000000000000000000e+02 -3.179772399467722721e+02 -3.457524542334655280e+02 1.549999999999999989e-01
-3.409352700452359954e+02 3.197832749456994139e-01 -2.178500000000191861e+01 4.000000000000000000e+02 -3.179650270345015883e+02 -3.457427413211948419e+02 8.500000000000000611e-02
-3.409271347373142476e+02 3.253434687843352879e-01 -2.178750000000191989e+01 4.000000000000000000e+02 -3.179571551428321072e+02 -3.457373694295253586e+02 1.199999999999999956e+00
-3.409190217887781387e+02 3.199401804666619498e-01 -2.179000000000192117e+01 4.000000000000000000e+02 -3.179449187439874436e+02 -3.457276330306806926e+02 1.375000000000000000e+00
-3.409108957119891556e+02 3.158191940967947642e-01 -2.179250000000192244e+01 4.000000000000000000e+02 -3.179418077030274503e+02 -3.457270219897206971e+02 6.049999999999999822e-01
-3.409028302293822890e+02 3.108657206660385697e-01 -2.179500000000192372e+01 4.000000000000000000e+02 -3.179369254225027248e+02 -3.457246397091959693e+02 5.400000000000000355e-01
-3.408948102717399706e+02 3.064033602111618793e-01 -2.179750000000192500e+01 4.000000000000000000e+02 -3.179337344594900969e+02 -3.457239487461833392e+02 2.750000000000000222e-01
-3.408868486449466104e+02 3.184346825975911677e-01 -2.180000000000192628e+01 4.000000000000000000e+02 -3.179204561390303070e+02 -3.457131704257235469e+02 1.770000000000000018e+00
-3.408788646504877988e+02 3.171596248696448850e-01 -2.180250000000192756e+01 4.000000000000000000e+02 -3.179197562510893249e+02 -3.457149705377825626e+02 2.999999999999999889e-01
-3.408709580848781115e+02 3.265123842094264650e-01 -2.180500000000192884e+01 4.000000000000000000e+02 -3.179159111958528570e+02 -3.457136254825460924e+02 1.030000000000000027e+00
-3.408631030258931105e+02 3.296328869053660737e-01 -2.180750000000193012e+01 4.000000000000000000e+02 -3.178923193276081633e+02 -3.456925336143013965e+02 1.715000000000000080e+00
-3.408551437152328845e+02 3.366136554159239180e-01 -2.181000000000193140e+01 4.000000000000000000e+02 -3.178856675338499826e+02 -3.456883818205432135e+02 8.500000000000000611e-02
-3.408472145325594624e+02 3.356504991449922870e-01 -2.181250000000193268e+01 4.000000000000000000e+02 -3.178771366953534994e+02 -3.456823509820467279e+02 1.574999999999999956e+00
-3.408393003285753480e+02 3.455543914864616095e-01 -2.181500000000193396e+01 4.000000000000000000e+02 -3.178688539520762788e+02 -3.456765682387695051e+02 3.250000000000000111e-01
-3.408314029090770987e+02 3.452169311979292887e-01 -2.181750000000193523e+01 4.000000000000000000e+02 -3.178252974103518795e+02 -3.456355116970451036e+02 5.350000000000000311e-01
-3.408232403117665399e+02 3.425541137095801103e-01 -2.182000000000193651e+01 4.000000000000000000e+02 -3.178173667802399223e+02 -3.456300810669331440e+02 7.550000000000000044e-01
-3.408150998935746543e+02 3.459446985196656943e-01 -2.182250000000193779e+01 4.000000000000000000e+02 -3.178021672701727880e+02 -3.456173815568660643e+02 1.639999999999999902e+00
-3.408069224294173978e+02 3.454928665576189606e-01 -2.182500000000193907e+01 4.000000000000000000e+02 -3.177885534821583633e+02 -3.456062677688516374e+02 4.349999999999999978e-01
-3.407987210166304521e+02 3.480831872911492320e-01 -2.182750000000194035e+01 4.000000000000000000e+02 -3.177885316826769895e+02 -3.456087459693702613e+02 6.049999999999999822e-01
-3.407906063731963968e+02 3.467112680120522095e-01 -2.183000000000194163e+01 4.000000000000000000e+02 -3.177847426421615751e+02 -3.456074569288548446e+02 1.419999999999999929e+00
-3.407825467066563192e+02 3.526954526433279113e-01 -2.183250000000194291e+01 4.000000000000000000e+02 -3.177668092605766219e+02 -3.455920235472698891e+02 1.594999999999999973e+00
-3.407744276322805490e+02 3.543367113754281039e-01 -2.183500000000194419e+01 4.000000000000000000e+02 -3.177622522454868204e+02 -3.455899665321800853e+02 3.599999999999999867e-01
-3.407663574298669005e+02 3.562982362512755463e-01 -2.183750000000194547e+01 4.000000000000000000e+02 -3.177597093031187683e+02 -3.455899235898120310e+02 2.300000000000000100e-01
-3.407583514921614096e+02 3.553180927784395648e-01 -2.184000000000194674e+01 4.000000000000000000e+02 -3.177413334406464287e+02 -3.455740477273396891e+02 1.000000000000000056e-01
