weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
2.773268398682946955e-12 -3.328299753589490138e+02 9.874372667578362739e-01 2.703052672153358899e-02 1.880821293285596663e-01 3.286444562846594364e-01 9.793672690582305718e-01 1.480873418139025399e-01
2.784230121647730826e-12 -3.328235305132095050e+02 9.434549694117679852e-01 2.824053572812271901e-02 7.966749356479552180e-02 3.689344502478755228e-01 9.800392565859177285e-01 1.461250206688535225e-01
2.801955599267773292e-12 -3.328146843091999472e+02 7.492383187714206638e-01 3.442493411091503142e-02 1.430041063360767972e-03 3.887716258862180529e-01 9.729376064358725706e-01 1.483803455421980333e-01
3.024137621807987078e-12 -3.327358759437645972e+02 7.712338713430251236e-01 3.205447952844162757e-02 1.677057579503997420e-02 3.766488728650944084e-01 9.953569713157143228e-01 1.752934655754005422e-01
3.024509210832380412e-12 -3.327332530769366485e+02 7.988295912503178275e-01 3.316098816278086753e-02 2.205270335134993515e-02 3.812315972724772406e-01 9.735467478716629541e-01 1.652710745785827551e-01
3.033380600010672254e-12 -3.327278242037490941e+02 9.155722838323027135e-01 3.098318724912585073e-02 5.831897613002394454e-02 3.643571765228443282e-01 9.542637021537276887e-01 1.492578197931466455e-01
3.035237745378510225e-12 -3.327247121549036137e+02 9.905381283695650074e-01 2.663570120902544053e-02 2.912291169351837600e-02 3.795726345007021107e-01 9.369463499871674150e-01 1.559606795220783715e-01
3.189672983510818287e-12 -3.326725835123675097e+02 9.284465713492247030e-01 2.794741555433483474e-02 1.531775663056374887e-02 3.954616656458961321e-01 9.802843536289166382e-01 1.375744780583067761e-01
3.402278605378826669e-12 -3.326055565256977502e+02 9.642365054957108272e-01 2.503350122539781814e-02 5.897983463098065843e-02 3.646006358647748691e-01 9.786309082434576645e-01 1.582247782832789940e-01
3.402609739201028296e-12 -3.326029592033595463e+02 9.888899637063455206e-01 2.670798096028615537e-02 1.770971099619377820e-01 3.284791227753904863e-01 9.866721365995764215e-01 1.707283548160438424e-01
3.465844128619119209e-12 -3.325820456921679806e+02 8.748292891533167026e-01 2.836756388768557624e-02 2.178782070779475277e-02 3.829932238259760591e-01 9.617257735098968530e-01 1.573411321760384007e-01
3.471186757729077918e-12 -3.325780053703058456e+02 8.148050681331714395e-01 3.458956042624449639e-02 1.276065910887424215e-01 3.425360506394944937e-01 9.966817326051313763e-01 1.438493259057842255e-01
3.499511523618073185e-12 -3.325673785168286827e+02 9.720853365809368762e-01 3.217927872355618585e-02 1.073347764322717945e-01 3.530151343749795001e-01 9.923889998460241335e-01 1.351294090271852322e-01
3.501309925243613282e-12 -3.325643647480721938e+02 8.903571526657556578e-01 2.885259735079029678e-02 1.163770287523571145e-01 3.392791401103821269e-01 9.955286292029731365e-01 1.611695475825198343e-01
3.534338496394154118e-12 -3.325524757587987779e+02 9.530779420525800072e-01 2.566509488741803083e-02 1.612401731162446672e-02 3.860139248515179755e-01 9.818532277074218939e-01 1.852157894330053178e-01
3.670143474398132337e-12 -3.325122711557596631e+02 9.749262630708527277e-01 3.018220379117510926e-02 6.736986592985376443e-02 3.631137828127347089e-01 9.492117209711145032e-01 1.528440610852548620e-01
3.661353169415156162e-12 -3.325121691133997501e+02 7.584125451187634370e-01 3.414888749553104952e-02 3.458559812383857346e-02 3.753751683234384240e-01 9.964071867556506534e-01 1.373775517185827355e-01
3.696695322303212194e-12 -3.325000626464891411e+02 7.180957341179383668e-01 3.433989794427773357e-02 6.996815966456750024e-02 3.633543822165196113e-01 9.977907542526724960e-01 1.528663815908023471e-01
3.758500626470873084e-12 -3.324809818025869959e+02 8.979059661570473194e-01 2.797834223156798680e-02 8.994517580430651249e-02 3.507198805124747687e-01 9.891678495146234429e-01 1.735286024268983263e-01
3.750231529925246965e-12 -3.324806843315136575e+02 9.674814659067008105e-01 2.493363962421784805e-02 1.093895627401612891e-01 3.423641374125725445e-01 9.992234765288743326e-01 1.738478642145083186e-01
3.886761305356591661e-12 -3.324424256693685038e+02 9.341954292601876153e-01 3.165332950669200174e-02 3.868334003526999881e-02 3.791438390590879393e-01 9.797937665113803929e-01 1.247480161093129092e-01
3.903194510123010310e-12 -3.324357065878916160e+02 9.787674944653789177e-01 3.114343784646681629e-02 8.727677567876179765e-03 3.953345678052129775e-01 9.680678073112665150e-01 1.306376024657373569e-01
3.915704914522615303e-12 -3.324300065428735138e+02 9.716728379783404757e-01 2.913889285594729872e-02 2.026697113334742506e-01 3.295441517737030535e-01 9.943554911458047929e-01 1.404497836625989704e-01
3.944522873307390438e-12 -3.324201739085822283e+02 9.410882122980158693e-01 3.095970245154901213e-02 1.619373730903295727e-01 3.352750075627312087e-01 9.881154955421520558e-01 1.523451870823890053e-01
4.133176207533681716e-12 -3.323709557419894622e+02 9.427061691711405844e-01 2.770547461705866535e-02 1.517616609928934546e-01 3.351280347471500831e-01 9.806308437880071338e-01 1.642037481022985967e-01
4.130036781327580897e-12 -3.323692155980796770e+02 9.139323021823010373e-01 2.870861013201046752e-02 4.225859632460199355e-02 3.719423398339056219e-01 9.891648057570280317e-01 1.787271137981082392e-01
4.193668133819837485e-12 -3.323514261103528611e+02 9.171416686576323585e-01 3.107457703501149623e-02 1.891391614827428735e-01 3.295942685126483362e-01 9.989992656650692471e-01 1.343340687243299580e-01
4.346218442805025055e-12 -3.323131957673767261e+02 9.795781271542809421e-01 2.358137872098048024e-02 1.928425517058648259e-02 3.944321841467912093e-01 9.947431470032824796e-01 1.574921765782164029e-01
4.592616420469293718e-12 -3.322555520229881836e+02 9.671989561592728712e-01 3.107229850503721857e-02 1.618594132345964332e-02 3.699297059125623011e-01 9.950956285742628138e-01 1.250567105543171631e-01
4.711926837663878181e-12 -3.322274049914862530e+02 9.837421700268944580e-01 2.916719918214270499e-02 3.886490748315145349e-02 3.725602023244937167e-01 9.398162560734961701e-01 1.437624351912228371e-01
4.781116352454016314e-12 -3.322103278451293136e+02 8.681575363851113947e-01 2.930717537084542856e-02 2.085405581173317008e-02 3.885190645412303634e-01 9.750783956527107055e-01 1.420128548509151933e-01
4.841888799334173926e-12 -3.321951970185054392e+02 9.782875932767846061e-01 2.920473572845357427e-02 2.098724597389375890e-01 3.187353921415941871e-01 9.811054393234239779e-01 1.547020852282315340e-01
4.909213051146463023e-12 -3.321788882566579559e+02 9.182456592717497257e-01 2.892071199810985691e-02 7.638048635800744057e-02 3.706283625995343001e-01 9.907910811103688431e-01 1.498374791062454803e-01
4.914840570789336467e-12 -3.321752425951062264e+02 7.738932096855779541e-01 3.435347843958606873e-02 9.499793520428607974e-02 3.547773718163991230e-01 9.980458756240415674e-01 1.579259427453617026e-01
4.916477090935634901e-12 -3.321724096753048912e+02 9.584975839030127620e-01 2.450867793804233086e-02 1.951053852529208155e-03 3.791607044334952548e-01 9.943433551230637102e-01 1.825510129659987935e-01
5.027397394915555316e-12 -3.321475994772156923e+02 8.724554789120279041e-01 2.903087238080116414e-02 5.724174252545961850e-02 3.777287760680296813e-01 9.965099397327570330e-01 1.580692531361615472e-01
5.019593458513841670e-12 -3.321466529648390065e+02 9.720429395809000450e-01 3.260725587112543039e-02 3.928745264428169792e-02 3.622843590767281241e-01 9.738633036303089296e-01 1.369983791233956028e-01
5.027681733960040212e-12 -3.321425429209139679e+02 9.124900711984413881e-01 2.512538466964716471e-02 1.345865139403615296e-03 3.998494850576431170e-01 9.889826053545937024e-01 1.535863201907312903e-01
5.565699589649654365e-12 -3.320383792216512120e+02 9.608623511999015987e-01 2.784773650971119480e-02 9.082333076917212256e-02 3.606613245898214748e-01 9.685118845600866333e-01 1.440853568298497978e-01
5.621328301438805619e-12 -3.320259339223554775e+02 8.040854039455064273e-01 3.168274281003857079e-02 4.214919598306342274e-02 3.793135633759815439e-01 9.834427718382726669e-01 1.623419110230981399e-01
5.799695190567302099e-12 -3.319921965480824610e+02 8.453987077498719138e-01 2.951420565699207355e-02 9.521246540272183811e-02 3.595217342221789791e-01 9.959484018274135098e-01 1.657537140459895142e-01
5.855890170316818918e-12 -3.319800538894891133e+02 9.144297023464835750e-01 2.986668262724042483e-02 6.404105210782209956e-02 3.582112578723092855e-01 9.693206657122314107e-01 1.638677485655350985e-01
6.078511947291180223e-12 -3.319402419903917121e+02 8.737162395303487150e-01 2.764108611750499406e-02 2.441286033726815241e-02 3.708383375117234593e-01 9.949731585790322352e-01 1.619644297052167392e-01
6.210639003986788518e-12 -3.319162381210590524e+02 9.103545160261159452e-01 3.276174737372013895e-02 3.306982014813884124e-02 3.808325705136813566e-01 9.990882601193037393e-01 1.192542818528000009e-01
6.271224555996081820e-12 -3.319040302713412984e+02 8.337841214426958691e-01 3.336625238694515549e-02 3.146371080831514289e-02 3.693328275552894557e-01 9.789505943961936962e-01 1.451090898243023175e-01
6.378262309448002068e-12 -3.318846062159351504e+02 7.276175843629224538e-01 3.372708937994157302e-02 1.309026407055791097e-02 3.783954966063733938e-01 9.973080628404857872e-01 1.700618161016949070e-01
6.542598907576455991e-12 -3.318566674378918151e+02 8.651039295886943092e-01 3.124016237594699763e-02 3.791241859586634566e-02 3.626131632268216332e-01 9.863285358473179443e-01 1.570703828680536374e-01
6.655045535573374629e-12 -3.318371266167696945e+02 8.911000189649942449e-01 2.881733593420536532e-02 1.157318625312394045e-01 3.487794445026681234e-01 9.799603854224704369e-01 1.562536596966990488e-01
6.751844285811475253e-12 -3.318201862158111908e+02 7.688136070587948678e-01 3.491219941832381796e-02 5.374135077013934836e-02 3.624387305033581197e-01 9.923063946713271966e-01 1.489900226824541207e-01
6.737847793576069272e-12 -3.318197613554327177e+02 9.882132793988380737e-01 2.627809854416576774e-02 2.261297906463327068e-01 3.166600668873198465e-01 9.936195206060968177e-01 1.661735322937173687e-01
6.748538345363513420e-12 -3.318156759708950858e+02 8.659635876569882207e-01 2.715208752854818622e-02 1.212044252718869064e-04 3.831495727375784921e-01 9.885506763405512709e-01 1.673567637515374906e-01
6.813094996894292290e-12 -3.318036554157342266e+02 9.355199808297002262e-01 2.820230389737029067e-02 5.691579313088819536e-02 3.751179101449962916e-01 9.800787133553772179e-01 1.634335396962912912e-01
6.838875576036762963e-12 -3.317973785822507011e+02 9.832202595292603986e-01 3.205407852606552421e-02 3.991312884905295205e-02 3.681012865994962580e-01 9.865801295162880402e-01 1.193677903388537520e-01
7.016709508249231538e-12 -3.317692075337729989e+02 7.938623857236001280e-01 3.301218445321690842e-02 5.469291876325224622e-02 3.724273557446216576e-01 9.828335746227959691e-01 1.574900753090753003e-01
7.116146307065719045e-12 -3.317526355810152268e+02 7.591125549431904096e-01 3.582237064368359869e-02 4.447025648562527578e-02 3.753860815211091939e-01 9.991188527669769837e-01 1.339541466243744927e-01
7.173057995075696665e-12 -3.317421698486006676e+02 9.178045114850169606e-01 3.280170528481043957e-02 1.983162799234267082e-02 3.875058282583311864e-01 9.938930315475114075e-01 1.202297076738715609e-01
7.425590421503826135e-12 -3.317050697113283491e+02 7.505160607315856103e-01 3.237900617360714439e-02 5.989895773109772670e-03 3.911879783196419713e-01 9.746857194051276041e-01 1.576178320422369217e-01
7.459631632893761080e-12 -3.316979958768755523e+02 8.573752242577767912e-01 2.713999850238244665e-02 5.027463065662234748e-02 3.732093195363345717e-01 9.879003526054185302e-01 1.702812482799192506e-01
7.535278338768889433e-12 -3.316854061400554201e+02 8.697370925052065882e-01 2.862790975157785897e-02 9.009809013639240305e-02 3.525268320667216959e-01 9.959175959143774515e-01 1.504454570908264066e-01
7.520211722607483989e-12 -3.316849076187359060e+02 8.907373425907841868e-01 3.275601006809055610e-02 1.520166293749497799e-01 3.347057898090897154e-01 9.984637824168508535e-01 1.333020053770432867e-01
7.671840077817630204e-12 -3.316624454184537854e+02 9.500678643139338631e-01 3.475076536552937356e-02 1.731845108070041717e-02 3.766253850817195548e-01 9.968540653863847689e-01 1.346451462680496314e-01
7.669744191783303564e-12 -3.316602186478687599e+02 8.269512551528250821e-01 3.258972539208006280e-02 2.695504009915812571e-03 3.898810075567618050e-01 9.748189727286137307e-01 1.681679141026020396e-01
7.715509677625334265e-12 -3.316517693640655011e+02 9.730823819674329078e-01 2.793173151217944253e-02 5.980873842306885790e-02 3.761135376650308060e-01 9.897198701800122844e-01 1.564968734680378670e-01
7.738586804244254653e-12 -3.316462828234031122e+02 9.987332656292492450e-01 3.189742301928829432e-02 6.809468696423068290e-02 3.674733632449344589e-01 9.935547503024966254e-01 1.250646393754018815e-01
7.771963653019599018e-12 -3.316394790560564161e+02 9.919397736228255935e-01 3.429288299413012914e-02 9.557007313583526509e-03 3.786179571786842391e-01 9.986000423217146205e-01 1.205103017140652932e-01
7.754516213035725256e-12 -3.316392265000976067e+02 7.615761845952848663e-01 3.347285557438611781e-02 1.419395649848784191e-02 3.899258827539453520e-01 9.889658748872491856e-01 1.656015689323366846e-01
7.739211803264605135e-12 -3.316387020626907542e+02 9.431504565366078952e-01 3.169028248563929284e-02 5.297105035558129227e-02 3.677754640677607934e-01 9.813097005097035641e-01 1.244303505751710448e-01
7.738409862777333165e-12 -3.316363056884939056e+02 9.125945030571834815e-01 2.956190767356884491e-02 1.072210447823486734e-01 3.540725754553021298e-01 9.780463865691479963e-01 1.430907299433690771e-01
7.849428184070992817e-12 -3.316195612245557527e+02 7.807922392206343432e-01 3.137168585913185925e-02 3.734929976769761628e-02 3.840972882509849917e-01 9.940671851994086206e-01 1.588637213238340562e-01
7.959777988444007642e-12 -3.316031008023350637e+02 9.856421056358737331e-01 3.186999285275270155e-02 4.104893871330653199e-02 3.569245987612377768e-01 9.876345175525863551e-01 1.361916133979588217e-01
8.022431463507369684e-12 -3.315927603599722602e+02 9.148103574140583616e-01 2.731797274671335721e-02 3.925395960913872356e-02 3.785258876923573990e-01 9.855291071780921675e-01 1.411805642560519936e-01
8.456386034958893699e-12 -3.315375800111826834e+02 8.819717628565776346e-01 3.305612134328723972e-02 5.965346731283106829e-03 3.719491052792951447e-01 9.886216298286771842e-01 1.509432166325079261e-01
8.479277187030571151e-12 -3.315323767021109234e+02 9.683290042276396781e-01 2.872086237929179914e-02 1.840135227477923130e-01 3.297328378405969262e-01 9.788624013706023197e-01 1.547714835246249976e-01
8.524990683627645244e-12 -3.315244999805639736e+02 8.084528543881224216e-01 3.581984392554088403e-02 2.140595066446766837e-03 3.884112695736060550e-01 9.894127130144042548e-01 1.274853467764576198e-01
8.721735864421687569e-12 -3.314991836257728437e+02 9.215484923730238309e-01 2.812917824704457351e-02 1.390766413790468503e-01 3.390466983676249102e-01 9.840601600459537579e-01 1.650947541742495139e-01
8.957537281485984434e-12 -3.314700065786736332e+02 9.479492511019499412e-01 2.681671472519032984e-02 7.121319227083985903e-02 3.717897931210458196e-01 9.865558031467510647e-01 1.470598722826909621e-01
9.118528677382103625e-12 -3.314496934490665012e+02 9.212438463433926250e-01 2.763808982422522043e-02 1.560379980686087409e-01 3.378654710328481969e-01 9.926745217727783732e-01 1.503825554962375521e-01
9.202124202641967593e-12 -3.314380675619082126e+02 6.903587728980319360e-01 3.711910637940925295e-02 2.373942542619083412e-02 3.793247201819404668e-01 9.940491512233253779e-01 1.577467708389424794e-01
9.212861160229469845e-12 -3.314344014508749865e+02 8.719405670552319298e-01 2.714327338850210103e-02 1.743375106793455115e-02 3.881273174811261661e-01 9.729101304907820102e-01 1.703475228888715054e-01
9.683404265488287861e-12 -3.313820883911208739e+02 8.058918867083284532e-01 3.024656194954568333e-02 6.937184346486670317e-02 3.592009788891314948e-01 9.946450150104992893e-01 1.620237194680653192e-01
9.725777466223206109e-12 -3.313752220794813752e+02 7.121525679906429707e-01 3.639352787942638084e-02 6.633469414786645479e-03 3.919181293418644851e-01 9.837493096021362460e-01 1.454318621486965502e-01
9.805616823926148474e-12 -3.313645465441132956e+02 8.574508611952290638e-01 3.118148961028629346e-02 6.697448331830314905e-03 3.857909788926611738e-01 9.606990331949140094e-01 1.675611860634099171e-01
9.783888364532449902e-12 -3.313642649225864147e+02 9.288844159677926982e-01 2.640755875143363518e-02 5.366765851916892316e-02 3.726634461674507293e-01 9.909265906078886799e-01 1.782575657030744942e-01
9.771449779520441681e-12 -3.313630370649137831e+02 8.056703768404051003e-01 2.904425005569054308e-02 8.895010253854307436e-03 3.941539437261902257e-01 9.802643572094016378e-01 1.635419999411932279e-01
1.073109002389282328e-11 -3.312668567728506446e+02 9.455482580251851621e-01 2.993158168379352752e-02 5.226035979137684528e-02 3.663287908867764453e-01 9.648138537204679066e-01 1.652678632363379085e-01
1.072045751818663076e-11 -3.312653480772361263e+02 8.262662711764976464e-01 2.980717244300792532e-02 3.442496658608369675e-02 3.697147494715927185e-01 9.978092067033889068e-01 1.507084607177116009e-01
1.086015977097078336e-11 -3.312499008846299944e+02 9.373989621403019390e-01 3.067406110232579960e-02 1.721330403856318608e-02 3.842386715364787819e-01 9.464960522787168040e-01 1.573987662998980741e-01
1.086925915194609828e-11 -3.312465633673876368e+02 7.520301976132978128e-01 3.104244674641040008e-02 8.742629961733597299e-03 3.871557839681985524e-01 9.973203892636974821e-01 1.511702230789210566e-01
1.145217252809814955e-11 -3.311918224584562722e+02 9.401361818265401293e-01 2.807275129038032738e-02 2.758467870566555513e-02 3.882019023468548657e-01 9.636504894844026836e-01 1.571048376604307628e-01
1.183766116532085041e-11 -3.311562158376731873e+02 8.962852185516229087e-01 3.104933476364237638e-02 6.417028611021201312e-02 3.661800598281014230e-01 9.670790346538793436e-01 1.575121492181593141e-01
1.207844946341044937e-11 -3.311335790823129059e+02 7.576911025538903832e-01 3.486944483545770246e-02 4.106542169974777834e-02 3.761671336406989252e-01 9.985300030721402376e-01 1.608753092038053001e-01
1.235733574295250832e-11 -3.311082520368863698e+02 7.822746620278410168e-01 3.438694417424943001e-02 3.160369943983516727e-02 3.847481946040224310e-01 9.899995881194781910e-01 1.434181614952760031e-01
1.300144801857517365e-11 -3.310549411736005254e+02 9.293514093981476432e-01 3.386423089887202753e-02 6.921450894465117076e-02 3.627944598663601083e-01 9.943766578898253217e-01 1.346892624449477216e-01
1.328357008988434949e-11 -3.310309739709143173e+02 9.566681029041479434e-01 3.227316168880190600e-02 7.986809380544633574e-02 3.563575103243190600e-01 9.704835524625927690e-01 1.374515782020640231e-01
1.369857097124684732e-11 -3.309977103921779076e+02 8.804592898491866437e-01 2.773320519324259242e-02 7.603095728002502718e-02 3.569627359736651240e-01 9.928292550238914105e-01 1.744262428946530274e-01
1.383864826601277475e-11 -3.309850366341244126e+02 9.368111674396574218e-01 2.927099967497890851e-02 1.154871355189092952e-01 3.515701306836350182e-01 9.976066091849273842e-01 1.628948953623306772e-01
1.405225968631853281e-11 -3.309672186962891942e+02 8.553209057130238824e-01 3.077455610448153953e-02 1.193676003330419039e-02 3.847586755139121850e-01 9.556298968368570623e-01 1.613390373346006990e-01
1.419780042992406986e-11 -3.309544148575953955e+02 9.735414853652335498e-01 2.868201857717242800e-02 7.911644268164286231e-02 3.678329995065214852e-01 9.757639190625193581e-01 1.469555020648267429e-01
1.457776350081538468e-11 -3.309255045910948638e+02 6.740280729062281262e-01 3.731639496431268799e-02 1.099739351325484948e-03 3.933210060912222805e-01 9.999256700106423645e-01 1.387787740329994024e-01
1.517690515873795292e-11 -3.308827270359574300e+02 9.841815356437080275e-01 2.248080776388806240e-02 2.324188071487629653e-02 3.818616736111524190e-01 9.934958273981128185e-01 1.652714848676382908e-01
1.552763398713644768e-11 -3.308573806364674397e+02 9.521954985257183868e-01 3.120549372771201646e-02 1.233385979558706408e-01 3.448056602709708152e-01 9.825834606691273843e-01 1.319742363720427802e-01
1.582924819463164064e-11 -3.308356425305809694e+02 9.135441409197733176e-01 3.151314920053734786e-02 1.224059074113656165e-01 3.448042838942081967e-01 9.863749099305763046e-01 1.347573310946311442e-01
1.618079161337265160e-11 -3.308111770750450091e+02 8.809842710408742894e-01 3.212405206073404296e-02 1.252980248166807864e-01 3.497776609665743663e-01 9.980611439221257486e-01 1.428142110585300106e-01
1.633847471955304419e-11 -3.307989791722450832e+02 9.692318675263928984e-01 3.261200668582838608e-02 1.228795525223456697e-01 3.385617954366418880e-01 9.975427662580950150e-01 1.269500393871272337e-01
1.663858477983206754e-11 -3.307782775284160834e+02 9.015402147039625058e-01 2.893106839433684865e-02 7.624220437023046526e-02 3.619886219794412052e-01 9.717279862670016310e-01 1.647489413353547261e-01
1.688181546832885568e-11 -3.307612648760774618e+02 9.969466875693360208e-01 2.705459506922682639e-02 7.612951160435971198e-02 3.554755247301952248e-01 9.598468606822038174e-01 1.530824035971151409e-01
1.689949190699605311e-11 -3.307577183541010299e+02 9.897089585506734233e-01 3.034316059130189383e-02 1.332964083876125305e-01 3.409635586008350483e-01 9.844411407725053298e-01 1.542537837764411668e-01
1.707486080891844837e-11 -3.307448946572267801e+02 9.471102366870914890e-01 3.080311638198105287e-02 2.022335652818431362e-03 3.972108450999785045e-01 9.505684909769280821e-01 1.422033145318356562e-01
1.726670874953715098e-11 -3.307312216130770821e+02 9.429687741746896057e-01 2.693541879220849242e-02 7.682599572292533874e-02 3.572845607579844818e-01 9.745436762522856622e-01 1.705357754278944149e-01
1.724968513813029042e-11 -3.307297080204545523e+02 8.563783758574050609e-01 3.385976007933054477e-02 1.815350335109887359e-02 3.757459310396191743e-01 9.718208344480029348e-01 1.514018355719316256e-01
1.811017703073535753e-11 -3.306785278637528904e+02 9.689874710281624060e-01 2.933196251412266420e-02 4.760359425747734408e-03 3.954511641259891852e-01 9.570450046424848756e-01 1.583346144469809924e-01
1.825416351453285679e-11 -3.306681087191116717e+02 7.797410107716428174e-01 3.036940307846934875e-02 2.374555740422384931e-02 3.866196175064764984e-01 9.961836065611471280e-01 1.489486474827739770e-01
1.822211713318341035e-11 -3.306673658275133789e+02 9.694973235034772818e-01 3.165160356335268432e-02 6.933174371436023886e-02 3.668145675229294023e-01 9.916939179497663570e-01 1.423790392909833336e-01
1.827412687367507680e-11 -3.306620156834991349e+02 8.261849014094632127e-01 3.035040094114923107e-02 3.242631918853904754e-02 3.832036430343433442e-01 9.852549672720561924e-01 1.445125120975912780e-01
1.872319332171055657e-11 -3.306352388709768775e+02 7.384172751455587713e-01 3.468718344980888796e-02 2.807485898032932581e-02 3.800900752463070575e-01 9.864726711209279575e-01 1.466373732726326262e-01
1.985812131681093472e-11 -3.305738888530946156e+02 9.085644629089407731e-01 3.336521930462636037e-02 1.785561913865094802e-02 3.689411495513148509e-01 9.951968927737048221e-01 1.551009975587368528e-01
1.983732826230286409e-11 -3.305724364823130941e+02 8.947583106892219584e-01 3.323568094835655656e-02 5.721649193492032992e-02 3.638188046870620695e-01 9.811163895938538326e-01 1.518439526273260842e-01
2.056153475952860392e-11 -3.305340798252653940e+02 8.062347395625335533e-01 3.481549599260734540e-02 5.421661839007022032e-02 3.693635287136866063e-01 9.955178813944702831e-01 1.327045743388074184e-01
2.102403402242498063e-11 -3.305093356503363680e+02 9.703464576072737824e-01 2.804068929908602736e-02 1.526051319979453424e-01 3.269298798239429482e-01 9.976590884792087000e-01 1.490042632172794701e-01
2.104568079729661755e-11 -3.305058065596056736e+02 8.261884445142013700e-01 3.307396014018246233e-02 3.154444380990499563e-02 3.841483087783490458e-01 9.839340979932875708e-01 1.379901090755419890e-01
2.103341656645716893e-11 -3.305038894728312471e+02 9.057713069389170535e-01 2.575567546772976682e-02 2.155304837993390205e-02 3.926724608743130673e-01 9.973326322350507533e-01 1.623810976831089603e-01
2.156161689688768508e-11 -3.304765871724570729e+02 9.923273193122856828e-01 2.510277221738152140e-02 1.248704105883669258e-01 3.430647625026684300e-01 9.875443291410431756e-01 1.742140791463425153e-01
2.192159172016751461e-11 -3.304575298364886748e+02 8.368420500694245812e-01 3.376419146536184523e-02 2.258800202790640921e-02 3.763207924807280835e-01 9.693735697657682726e-01 1.487257876320408345e-01
2.216519094241529716e-11 -3.304439788281521260e+02 8.780333016499135557e-01 3.000960581990569365e-02 6.577700375066854177e-02 3.638785358208742604e-01 9.685343578698869527e-01 1.568139299952329702e-01
2.212632391995885965e-11 -3.304432338836093095e+02 9.060931670655985037e-01 2.761005753905289295e-02 1.415574499236457173e-01 3.390326100926566166e-01 9.947898506299885923e-01 1.564332201273591350e-01
2.289002234304929783e-11 -3.304068008008340485e+02 9.212107050548391518e-01 2.716878878675539968e-02 1.378669778246002092e-02 3.902149791819720659e-01 9.665059627502288198e-01 1.727968662607034522e-01
2.307041167197547891e-11 -3.303964509944045744e+02 8.700151280916333940e-01 2.974042935798174025e-02 2.043810388905269171e-02 3.723501700202700437e-01 9.857643662521767824e-01 1.513864444660073250e-01
2.341200585930743559e-11 -3.303792529492049539e+02 9.762529702260784870e-01 2.619480653266090947e-02 9.856749012032545165e-02 3.576252682159911656e-01 9.905498251773116047e-01 1.711412212505486197e-01
2.442872778550706118e-11 -3.303342421029001343e+02 7.947672148923959901e-01 2.993848148925072616e-02 6.346021079475067106e-02 3.710820998935660531e-01 9.991691069044661422e-01 1.633593162554278222e-01
2.526755996177208450e-11 -3.302979805528605084e+02 9.526343533388523799e-01 2.960585890104370718e-02 4.551294121580887198e-02 3.767851695983109872e-01 9.912429562802432814e-01 1.242984600873640322e-01
2.531839617937143169e-11 -3.302934706576804729e+02 9.151345406218065470e-01 3.004321230654105959e-02 1.181853556877204142e-02 3.909204818438322127e-01 9.655620681379277759e-01 1.627699339570924386e-01
2.529271720722146011e-11 -3.302919854140308189e+02 9.733534585047447507e-01 3.066517709614391407e-02 4.948515411517775964e-02 3.648014253168369581e-01 9.525575276979809658e-01 1.448143016852338205e-01
2.544166837562505375e-11 -3.302836135937788526e+02 9.794812766500228252e-01 3.020672622719149450e-02 1.390100977192418319e-02 3.782272737943153107e-01 9.461063858434419771e-01 1.407781107318904490e-01
2.557464869476956285e-11 -3.302759003354348692e+02 7.773054577687750211e-01 3.286682448276932039e-02 1.837949080657001744e-02 3.815044079505422459e-01 9.777547117844489488e-01 1.510543879432260650e-01
2.578576305715348128e-11 -3.302651793907742785e+02 9.994447201798629665e-01 2.702850608203452576e-02 4.015073891828692398e-02 3.694685856522978429e-01 9.693511087120717518e-01 1.768277890808671038e-01
2.587748032855675133e-11 -3.302591288058033570e+02 9.671227288742814121e-01 2.652294795706384642e-02 9.410829392175726338e-02 3.425020385834440795e-01 9.995035171620444414e-01 1.655648735197496890e-01
2.588503192637692081e-11 -3.302563370271572012e+02 8.496173633852125429e-01 3.030174867617602824e-02 9.203691480061546026e-03 3.952152586584084526e-01 9.674346479913704666e-01 1.508408818648146743e-01
2.687234584825643769e-11 -3.302164041884670951e+02 7.731894745136406177e-01 3.168501087260983118e-02 7.419412077865528143e-02 3.583158145253858007e-01 9.996010589387265277e-01 1.597555675862947222e-01
2.689132318362604539e-11 -3.302131982345580923e+02 9.363843010050819649e-01 2.752653264365885477e-02 3.227061369813274960e-02 3.768586028561659029e-01 9.873696371820577244e-01 1.799456573120334080e-01
2.718536372089165251e-11 -3.301998231809249091e+02 9.486482425424354048e-01 3.188407521228452113e-02 9.249027146337002181e-02 3.523806490706302141e-01 9.902806673232571466e-01 1.258563442869507498e-01
2.763342705923536979e-11 -3.301809757456662169e+02 9.894093259692446907e-01 2.719495235338616201e-02 1.473891689536645233e-01 3.428992352069048510e-01 9.786392833425224813e-01 1.476167868898952407e-01
2.805760962823496789e-11 -3.301632420277323945e+02 9.373909331328237338e-01 3.209502849099720584e-02 8.867228212779253160e-02 3.520066876836693281e-01 9.966891960884990409e-01 1.559817539116189755e-01
2.810613256303190963e-11 -3.301590141176973248e+02 9.531783573850396429e-01 2.598660347787404290e-02 1.323404079121618948e-01 3.463731392567646616e-01 9.925430236222922975e-01 1.542046273292625724e-01
